Date,Season,Round,Venue,Player,Team,Opposition,Status,GA,Match_id,CP,UP,ED,DE,CM,MI5,One.Percenters,BO,CCL,SCL,SI,MG,TO,ITC,T5,TOG,K,HB,D,M,G,B,T,HO,I50,CL,CG,R50,FF,FA,AF,SC
2/04/2018,2018,Round 2,MCG,Liam Shiels,Hawthorn,Geelong,Away,0,9531,4,7,12,80,0,0,3,0,2,2,3,317,3,3,3,80,11,4,15,6,1,0,13,0,5,4,1,0,0,1,114,94
2/04/2018,2018,Round 2,MCG,Blake Hardwick,Hawthorn,Geelong,Away,0,9531,3,12,13,86.7,0,0,2,0,0,0,5,252,1,4,0,81,13,2,15,9,0,0,3,0,1,0,1,3,0,0,82,81
2/04/2018,2018,Round 2,MCG,Jarryd Roughead,Hawthorn,Geelong,Away,2,9531,10,6,8,57.1,4,4,5,0,1,2,10,242,5,2,0,88,11,3,14,5,2,3,1,7,3,3,4,0,2,3,73,97
2/04/2018,2018,Round 2,MCG,Luke Breust,Hawthorn,Geelong,Away,2,9531,7,8,10,76.9,0,1,2,0,0,0,9,201,2,2,4,84,7,6,13,1,0,2,6,0,4,0,4,0,1,3,54,75
2/04/2018,2018,Round 2,MCG,Jack Gunston,Hawthorn,Geelong,Away,0,9531,5,8,8,61.5,1,4,2,0,0,0,7,223,3,1,1,89,10,3,13,8,2,2,3,0,1,0,1,0,0,0,86,85
2/04/2018,2018,Round 2,MCG,Paul Puopolo,Hawthorn,Geelong,Away,0,9531,4,5,7,77.8,0,0,2,0,0,0,2,108,2,0,0,84,5,4,9,1,1,0,1,0,2,0,2,0,2,1,35,42
2/04/2018,2018,Round 2,MCG,Tim O'Brien,Hawthorn,Geelong,Away,1,9531,2,8,8,88.9,0,0,1,0,0,0,4,203,0,3,0,78,8,1,9,4,0,1,0,0,0,0,0,1,0,0,39,49
2/04/2018,2018,Round 2,MCG,Benjamin Stratton,Hawthorn,Geelong,Away,0,9531,2,6,7,87.5,1,0,6,0,0,1,4,53,0,2,0,100,6,2,8,4,0,0,1,0,1,1,2,1,0,1,35,41
2/04/2018,2018,Round 2,MCG,Kaiden Brand,Hawthorn,Geelong,Away,0,9531,6,4,6,75,0,0,4,0,0,1,2,53,1,6,0,95,3,5,8,2,0,0,1,0,0,1,2,2,0,1,26,42
2/04/2018,2018,Round 2,MCG,Cyril Rioli,Hawthorn,Geelong,Away,1,9531,5,4,6,85.7,0,0,4,0,1,0,4,51,1,1,1,80,2,5,7,2,0,0,3,0,2,1,1,0,0,1,31,47
2/04/2018,2018,Round 2,MCG,Ryan Schoenmakers,Hawthorn,Geelong,Away,0,9531,2,3,3,60,0,1,3,0,0,0,5,119,0,2,0,78,4,1,5,2,0,1,0,0,2,0,0,0,0,0,21,26
2/04/2018,2018,Round 2,MCG,Shaun Burgoyne,Hawthorn,Geelong,Away,0,9531,1,3,3,75,0,1,0,0,0,1,3,39,0,0,1,18,1,3,4,1,0,1,1,0,0,1,0,0,0,0,17,19
6/04/2018,2018,Round 3,MCG,Marc Murphy,Carlton,Collingwood,Home,0,9532,11,20,22,75.9,0,0,3,0,2,1,5,503,5,2,1,90,19,10,29,9,0,1,8,0,7,3,3,1,2,0,139,127
6/04/2018,2018,Round 3,MCG,Patrick Cripps,Carlton,Collingwood,Home,0,9532,13,14,19,73.1,1,1,2,0,3,2,5,311,7,4,0,87,14,12,26,7,1,1,1,0,4,5,8,1,3,4,89,92
6/04/2018,2018,Round 3,MCG,Edward Curnow,Carlton,Collingwood,Home,0,9532,8,10,19,76,0,0,0,0,4,4,5,339,7,5,0,93,17,8,25,3,0,0,7,0,3,8,5,1,2,1,103,86
6/04/2018,2018,Round 3,MCG,Matthew Kreuzer,Carlton,Collingwood,Home,1,9532,11,10,10,43.5,1,0,0,0,2,2,6,276,3,3,1,80,16,7,23,5,1,0,5,25,5,4,5,1,1,3,120,86
6/04/2018,2018,Round 3,MCG,Dale Thomas,Carlton,Collingwood,Home,0,9532,4,16,14,66.7,0,1,2,0,0,0,1,313,4,3,0,77,13,8,21,7,1,0,1,0,2,0,4,0,1,1,84,64
6/04/2018,2018,Round 3,MCG,Kade Simpson,Carlton,Collingwood,Home,1,9532,6,12,17,85,1,0,4,2,1,2,4,561,3,6,0,92,16,4,20,7,0,0,3,0,5,3,3,5,0,2,83,97
6/04/2018,2018,Round 3,MCG,Charlie Curnow,Carlton,Collingwood,Home,0,9532,7,14,13,65,1,2,1,2,0,0,7,516,6,2,0,92,15,5,20,9,2,2,0,0,5,0,2,1,2,1,95,86
6/04/2018,2018,Round 3,MCG,Zac Fisher,Carlton,Collingwood,Home,0,9532,8,8,11,68.8,0,0,1,0,0,2,4,150,1,2,1,84,9,7,16,1,1,0,6,0,0,2,2,2,2,1,73,76
6/04/2018,2018,Round 3,MCG,Sam P-Seton,Carlton,Collingwood,Home,0,9532,5,9,8,53.3,0,0,2,0,1,0,3,171,5,1,0,80,4,11,15,2,0,0,1,0,3,1,1,2,0,0,44,42
6/04/2018,2018,Round 3,MCG,Paddy Dow,Carlton,Collingwood,Home,0,9532,6,9,10,66.7,0,1,0,0,0,1,4,334,2,3,0,75,9,6,15,4,0,1,2,0,3,1,2,1,2,0,62,49
6/04/2018,2018,Round 3,MCG,Levi Casboult,Carlton,Collingwood,Home,0,9532,9,5,12,85.7,2,2,4,0,1,3,7,327,0,1,1,80,11,3,14,3,4,2,2,11,3,4,3,1,3,2,90,104
6/04/2018,2018,Round 3,MCG,David Cuningham,Carlton,Collingwood,Home,1,9532,5,10,13,92.9,0,0,2,1,0,0,2,176,0,6,0,86,7,7,14,4,0,0,1,0,0,0,0,2,0,0,51,73
6/04/2018,2018,Round 3,MCG,Lachlan Plowman,Carlton,Collingwood,Home,0,9532,3,10,12,92.3,1,0,4,1,0,0,3,145,1,3,0,92,7,6,13,4,0,0,0,0,1,0,1,2,0,0,45,49
6/04/2018,2018,Round 3,MCG,Matthew Kennedy,Carlton,Collingwood,Home,0,9532,6,8,11,84.6,0,0,1,0,3,1,3,55,2,1,2,74,5,8,13,2,0,0,5,0,2,4,3,1,3,2,54,52
6/04/2018,2018,Round 3,MCG,Matthew Wright,Carlton,Collingwood,Home,2,9532,4,8,10,83.3,0,0,0,0,0,0,5,141,3,0,1,83,5,7,12,2,0,0,1,0,1,0,2,0,0,1,36,44
6/04/2018,2018,Round 3,MCG,Jarrod Garlett,Carlton,Collingwood,Home,0,9532,5,7,6,50,0,0,1,0,0,2,2,235,3,0,1,77,9,3,12,4,1,1,5,0,5,2,1,2,0,1,69,64
6/04/2018,2018,Round 3,MCG,Jacob Weitering,Carlton,Collingwood,Home,0,9532,4,6,8,72.7,1,0,6,0,0,0,2,188,3,6,0,95,9,2,11,3,0,0,2,0,1,0,5,3,2,3,41,40
6/04/2018,2018,Round 3,MCG,Liam Jones,Carlton,Collingwood,Home,0,9532,6,4,7,70,2,0,8,0,0,0,1,162,1,7,0,98,6,4,10,4,0,0,1,0,1,0,2,3,0,2,36,57
6/04/2018,2018,Round 3,MCG,Jed Lamb,Carlton,Collingwood,Home,0,9532,4,6,7,77.8,0,0,1,0,0,0,2,125,2,1,1,83,5,4,9,1,0,0,1,0,2,0,4,0,0,2,24,30
6/04/2018,2018,Round 3,MCG,Caleb Marchbank,Carlton,Collingwood,Home,0,9532,3,3,7,100,0,0,1,0,0,0,1,159,1,4,0,23,4,3,7,0,0,0,0,0,2,0,1,1,0,0,18,40
6/04/2018,2018,Round 3,MCG,Aaron Mullett,Carlton,Collingwood,Home,0,9532,1,4,5,83.3,0,0,0,0,0,0,1,185,3,1,0,88,6,0,6,3,0,0,1,0,0,0,0,4,0,0,31,27
6/04/2018,2018,Round 3,MCG,Cameron Polson,Carlton,Collingwood,Home,0,9532,4,2,2,40,0,0,0,0,0,0,3,62,2,2,0,70,2,3,5,0,0,2,0,0,0,0,2,0,0,2,8,16
6/04/2018,2018,Round 3,MCG,Steele Sidebottom,Collingwood,Carlton,Away,0,9532,8,28,29,82.9,1,2,0,0,1,3,8,261,5,2,1,81,16,19,35,7,3,0,4,0,3,4,7,2,1,4,130,134
6/04/2018,2018,Round 3,MCG,Jack Crisp,Collingwood,Carlton,Away,1,9532,11,21,25,78.1,1,0,1,1,0,2,7,330,4,9,0,88,18,14,32,9,0,0,2,0,4,2,2,3,1,1,115,128
6/04/2018,2018,Round 3,MCG,Taylor Adams,Collingwood,Carlton,Away,1,9532,10,17,20,74.1,0,0,1,1,1,5,3,426,4,3,0,78,14,13,27,4,0,0,1,0,5,6,5,2,0,1,81,83
6/04/2018,2018,Round 3,MCG,Adam Treloar,Collingwood,Carlton,Away,2,9532,9,17,19,73.1,0,2,0,3,0,3,7,456,5,3,0,79,12,14,26,5,1,2,0,0,6,3,4,0,0,1,84,105
6/04/2018,2018,Round 3,MCG,Brodie Grundy,Collingwood,Carlton,Away,1,9532,13,13,19,76,1,0,3,0,3,4,7,203,2,2,1,85,11,14,25,6,0,0,8,32,2,7,3,2,4,2,141,154
6/04/2018,2018,Round 3,MCG,Tom Langdon,Collingwood,Carlton,Away,0,9532,6,15,18,81.8,1,0,1,0,0,1,4,218,2,5,0,90,14,8,22,7,0,0,2,0,1,1,2,2,1,1,85,76
6/04/2018,2018,Round 3,MCG,Scott Pendlebury,Collingwood,Carlton,Away,1,9532,5,15,18,85.7,0,0,5,1,0,3,2,180,1,0,1,82,11,10,21,4,0,0,12,0,4,3,0,1,1,0,114,113
6/04/2018,2018,Round 3,MCG,Samuel Murray,Collingwood,Carlton,Away,0,9532,5,16,17,81,0,0,2,3,0,0,4,362,4,6,0,76,13,8,21,7,0,0,4,0,2,0,2,1,1,1,90,95
6/04/2018,2018,Round 3,MCG,James Aish,Collingwood,Carlton,Away,0,9532,7,12,18,90,1,1,4,0,0,2,2,251,2,3,0,83,12,8,20,7,1,0,1,0,3,2,0,2,1,0,84,93
6/04/2018,2018,Round 3,MCG,Tom Phillips,Collingwood,Carlton,Away,0,9532,9,11,12,60,0,1,1,1,0,2,2,228,4,5,0,86,9,11,20,6,0,0,6,0,0,2,1,4,2,0,93,81
6/04/2018,2018,Round 3,MCG,Callum Brown,Collingwood,Carlton,Away,1,9532,5,15,16,80,0,1,1,4,0,0,1,203,4,1,2,77,8,12,20,2,0,0,5,0,2,0,1,2,1,1,72,85
6/04/2018,2018,Round 3,MCG,Jeremy Howe,Collingwood,Carlton,Away,0,9532,5,13,15,83.3,0,0,6,0,0,0,6,402,4,7,0,86,14,4,18,7,0,0,1,0,2,0,4,6,3,1,75,92
6/04/2018,2018,Round 3,MCG,Will H-Elliott,Collingwood,Carlton,Away,2,9532,2,16,14,77.8,0,3,2,0,0,1,11,332,2,0,1,86,14,4,18,7,3,1,1,0,3,1,3,2,1,0,95,103
6/04/2018,2018,Round 3,MCG,Matthew Scharenberg,Collingwood,Carlton,Away,0,9532,4,14,16,88.9,0,0,8,0,0,0,3,163,1,5,0,86,6,12,18,3,0,0,0,0,0,0,2,3,2,2,47,71
6/04/2018,2018,Round 3,MCG,Brayden Maynard,Collingwood,Carlton,Away,0,9532,6,11,12,66.7,1,0,2,0,0,0,3,194,4,5,0,83,8,10,18,3,0,0,3,0,1,0,2,4,1,1,63,59
6/04/2018,2018,Round 3,MCG,Josh Thomas,Collingwood,Carlton,Away,0,9532,4,10,12,80,1,2,1,0,1,0,6,230,1,2,0,75,11,4,15,5,5,0,6,0,0,1,1,2,0,1,107,112
6/04/2018,2018,Round 3,MCG,Lynden Dunn,Collingwood,Carlton,Away,0,9532,6,10,11,84.6,0,0,4,0,0,0,4,370,2,7,0,90,9,4,13,5,0,0,3,0,2,0,5,2,3,4,53,67
6/04/2018,2018,Round 3,MCG,Travis Varcoe,Collingwood,Carlton,Away,3,9532,5,7,7,58.3,0,0,1,0,0,0,4,200,2,0,1,75,6,6,12,0,0,1,1,0,3,0,2,0,0,0,35,54
6/04/2018,2018,Round 3,MCG,Ben Reid,Collingwood,Carlton,Away,1,9532,5,7,9,75,2,2,2,0,0,0,5,242,2,1,1,85,10,2,12,7,3,0,1,1,3,0,2,0,2,0,80,83
6/04/2018,2018,Round 3,MCG,Ben Crocker,Collingwood,Carlton,Away,0,9532,3,7,6,60,1,0,2,0,0,0,2,180,3,0,1,76,5,5,10,4,0,0,2,0,2,0,3,0,1,1,43,44
6/04/2018,2018,Round 3,MCG,Mason Cox,Collingwood,Carlton,Away,1,9532,5,3,9,100,3,1,2,0,0,0,3,43,3,1,1,80,3,6,9,6,0,0,3,4,0,0,3,0,2,1,54,38
6/04/2018,2018,Round 3,MCG,Jaidyn Stephenson,Collingwood,Carlton,Away,0,9532,1,5,6,100,0,0,1,0,0,0,2,156,0,0,0,70,3,3,6,2,0,0,3,0,2,0,0,1,0,0,33,33
7/04/2018,2018,Round 3,Adelaide Oval,Jared Polec,Port Adelaide,Brisbane,Home,3,9533,9,21,19,65.5,0,0,0,2,0,2,10,618,7,3,0,84,24,5,29,12,0,1,3,0,3,2,3,4,1,0,132,130
7/04/2018,2018,Round 3,Adelaide Oval,Hamish Hartlett,Port Adelaide,Brisbane,Home,0,9533,9,18,23,88.5,0,0,2,0,0,2,4,350,3,7,0,77,17,9,26,9,0,0,0,0,4,2,1,1,2,0,98,108
7/04/2018,2018,Round 3,Adelaide Oval,Oliver Wines,Port Adelaide,Brisbane,Home,0,9533,11,13,19,76,0,0,2,0,3,1,5,302,2,4,0,74,10,15,25,1,0,0,4,0,4,4,3,2,1,1,77,98
7/04/2018,2018,Round 3,Adelaide Oval,Brad Ebert,Port Adelaide,Brisbane,Home,0,9533,14,10,18,78.3,1,0,2,0,0,4,5,214,3,5,0,80,8,15,23,3,1,0,3,0,3,4,7,2,1,4,70,84
7/04/2018,2018,Round 3,Adelaide Oval,Robbie Gray,Port Adelaide,Brisbane,Home,1,9533,12,8,17,77.3,0,1,1,0,3,2,6,164,2,2,0,91,9,13,22,3,1,1,4,0,1,5,1,1,4,0,89,103
7/04/2018,2018,Round 3,Adelaide Oval,Riley Bonner,Port Adelaide,Brisbane,Home,0,9533,2,18,17,77.3,0,0,0,2,0,0,7,519,6,3,0,89,18,4,22,10,0,0,0,0,4,0,4,5,0,3,83,68
7/04/2018,2018,Round 3,Adelaide Oval,Sam Gray,Port Adelaide,Brisbane,Home,1,9533,7,14,19,90.5,0,3,0,0,1,1,10,281,1,3,1,78,13,8,21,9,3,1,2,0,4,2,1,1,0,0,109,131
7/04/2018,2018,Round 3,Adelaide Oval,Chad Wingard,Port Adelaide,Brisbane,Home,4,9533,10,11,14,70,0,1,0,0,2,2,8,348,4,2,2,92,12,8,20,3,1,1,2,0,4,4,5,0,0,1,73,89
7/04/2018,2018,Round 3,Adelaide Oval,Tom Rockliff,Port Adelaide,Brisbane,Home,0,9533,7,12,14,73.7,0,1,2,0,1,1,7,249,4,5,1,72,13,6,19,6,1,0,1,0,2,2,2,0,2,1,78,74
7/04/2018,2018,Round 3,Adelaide Oval,Sam P-Pepper,Port Adelaide,Brisbane,Home,1,9533,5,15,10,52.6,0,0,1,1,0,0,4,397,7,1,0,59,10,9,19,1,0,1,4,0,4,0,7,0,0,3,59,56
7/04/2018,2018,Round 3,Adelaide Oval,Travis Boak,Port Adelaide,Brisbane,Home,0,9533,4,15,14,77.8,0,1,1,0,0,1,5,419,4,2,1,83,12,6,18,6,1,1,2,0,4,1,2,1,1,1,79,80
7/04/2018,2018,Round 3,Adelaide Oval,Dan Houston,Port Adelaide,Brisbane,Home,0,9533,4,13,14,77.8,0,0,4,0,1,0,4,190,1,4,0,71,13,5,18,6,0,0,2,0,0,1,2,1,0,1,72,71
7/04/2018,2018,Round 3,Adelaide Oval,Steven Motlop,Port Adelaide,Brisbane,Home,0,9533,3,12,14,82.4,0,1,0,2,2,0,6,292,3,1,0,80,7,10,17,2,2,1,2,0,3,2,3,1,0,2,62,64
7/04/2018,2018,Round 3,Adelaide Oval,Thomas Jonas,Port Adelaide,Brisbane,Home,0,9533,3,12,14,87.5,0,0,7,0,0,0,6,217,1,7,0,96,12,4,16,7,0,0,2,0,0,0,3,3,2,3,66,84
7/04/2018,2018,Round 3,Adelaide Oval,Charlie Dixon,Port Adelaide,Brisbane,Home,0,9533,12,2,5,35.7,1,2,1,0,1,2,5,157,4,1,1,92,7,7,14,2,1,2,4,6,2,3,7,1,3,3,65,57
7/04/2018,2018,Round 3,Adelaide Oval,Jack Watts,Port Adelaide,Brisbane,Home,0,9533,3,10,9,69.2,1,3,2,0,0,0,4,159,2,0,0,76,9,4,13,6,1,1,0,0,1,0,0,0,0,0,60,67
7/04/2018,2018,Round 3,Adelaide Oval,Justin Westhoff,Port Adelaide,Brisbane,Home,0,9533,3,10,9,75,1,1,6,0,0,0,4,131,0,1,0,86,4,8,12,3,1,0,5,15,1,0,2,0,0,1,75,82
7/04/2018,2018,Round 3,Adelaide Oval,Dom Barry,Port Adelaide,Brisbane,Home,0,9533,3,8,10,83.3,0,1,0,1,0,1,5,152,1,2,0,79,6,6,12,4,0,1,0,0,2,1,1,0,0,1,40,39
7/04/2018,2018,Round 3,Adelaide Oval,Dougal Howard,Port Adelaide,Brisbane,Home,0,9533,5,7,10,83.3,1,0,10,0,0,0,2,140,0,5,0,90,10,2,12,6,0,0,1,1,3,0,3,0,1,2,52,64
7/04/2018,2018,Round 3,Adelaide Oval,Darcy B-Jones,Port Adelaide,Brisbane,Home,0,9533,4,7,8,72.7,0,0,1,0,0,0,3,126,1,3,0,85,6,5,11,5,0,0,2,0,1,0,1,3,0,0,51,50
7/04/2018,2018,Round 3,Adelaide Oval,Todd Marshall,Port Adelaide,Brisbane,Home,1,9533,7,3,6,75,0,1,2,0,0,0,7,231,1,0,2,73,8,0,8,3,1,1,3,0,5,0,1,0,2,0,54,69
7/04/2018,2018,Round 3,Adelaide Oval,Tom Clurey,Port Adelaide,Brisbane,Home,0,9533,0,6,6,85.7,0,0,4,0,0,0,3,90,1,2,0,94,7,0,7,4,0,0,1,0,0,0,1,2,0,0,37,32
7/04/2018,2018,Round 3,Adelaide Oval,Stefan Martin,Brisbane,Port Adelaide,Away,1,9533,14,17,18,60,0,0,1,0,2,3,8,499,9,6,0,92,16,14,30,7,0,0,7,49,9,5,6,2,6,1,177,154
7/04/2018,2018,Round 3,Adelaide Oval,Mitch Robinson,Brisbane,Port Adelaide,Away,0,9533,12,10,15,68.2,2,0,1,0,3,3,5,226,2,2,0,79,11,11,22,4,0,0,11,0,3,6,4,2,2,1,110,103
7/04/2018,2018,Round 3,Adelaide Oval,Allen Christensen,Brisbane,Port Adelaide,Away,0,9533,7,13,14,66.7,0,0,0,0,1,4,5,333,6,2,2,88,16,5,21,4,1,1,4,0,1,5,5,2,1,1,91,74
7/04/2018,2018,Round 3,Adelaide Oval,Tom Cutler,Brisbane,Port Adelaide,Away,1,9533,5,15,16,76.2,0,1,3,0,0,4,7,320,2,2,0,87,14,7,21,7,1,2,2,0,3,4,1,1,1,0,94,92
7/04/2018,2018,Round 3,Adelaide Oval,Alex Witherden,Brisbane,Port Adelaide,Away,0,9533,3,11,18,90,0,0,2,0,0,0,4,376,1,5,0,75,18,2,20,7,0,0,0,0,0,0,0,5,1,0,80,91
7/04/2018,2018,Round 3,Adelaide Oval,Dayne Zorko,Brisbane,Port Adelaide,Away,0,9533,14,5,13,68.4,0,0,0,3,1,3,7,374,2,2,1,79,9,10,19,0,1,1,4,0,6,4,2,0,2,0,72,92
7/04/2018,2018,Round 3,Adelaide Oval,Sam Mayes,Brisbane,Port Adelaide,Away,0,9533,5,12,17,89.5,0,0,1,0,0,1,1,255,4,5,0,86,9,10,19,4,0,0,2,0,1,1,1,4,2,1,66,81
7/04/2018,2018,Round 3,Adelaide Oval,Darcy Gardiner,Brisbane,Port Adelaide,Away,0,9533,7,11,16,88.9,1,0,7,0,0,1,1,114,4,7,0,88,9,9,18,8,0,0,2,0,0,1,4,2,1,3,69,89
7/04/2018,2018,Round 3,Adelaide Oval,Rohan Bewick,Brisbane,Port Adelaide,Away,1,9533,7,8,9,60,0,0,2,0,0,1,4,410,1,2,1,65,12,3,15,2,0,2,2,0,3,1,2,4,1,1,56,66
7/04/2018,2018,Round 3,Adelaide Oval,Lewis Taylor,Brisbane,Port Adelaide,Away,1,9533,8,7,12,80,0,0,0,0,0,0,5,259,2,4,0,85,8,7,15,2,0,0,0,0,3,0,1,2,2,0,46,59
7/04/2018,2018,Round 3,Adelaide Oval,Eric Hipwood,Brisbane,Port Adelaide,Away,1,9533,6,8,8,57.1,0,1,3,0,0,1,7,297,5,2,0,82,7,7,14,5,3,0,0,1,1,1,3,0,2,0,71,76
7/04/2018,2018,Round 3,Adelaide Oval,Hugh McCluggage,Brisbane,Port Adelaide,Away,0,9533,6,9,9,64.3,1,0,1,0,1,1,4,247,2,2,1,90,10,4,14,5,2,0,5,0,1,2,3,2,0,1,82,81
7/04/2018,2018,Round 3,Adelaide Oval,Harris Andrews,Brisbane,Port Adelaide,Away,0,9533,6,8,11,84.6,1,0,6,0,0,0,2,159,3,6,0,100,7,6,13,4,0,1,0,0,1,0,5,0,1,2,41,57
7/04/2018,2018,Round 3,Adelaide Oval,Rhys Mathieson,Brisbane,Port Adelaide,Away,0,9533,10,4,6,46.2,0,0,0,0,1,4,3,147,3,0,0,76,6,7,13,0,0,0,2,0,0,5,1,2,1,0,41,44
7/04/2018,2018,Round 3,Adelaide Oval,Jarrod Berry,Brisbane,Port Adelaide,Away,1,9533,1,12,8,66.7,0,0,2,0,1,0,1,196,4,0,0,77,7,5,12,3,0,0,5,0,2,1,3,0,1,2,55,49
7/04/2018,2018,Round 3,Adelaide Oval,Luke Hodge,Brisbane,Port Adelaide,Away,0,9533,2,8,9,81.8,0,0,2,1,0,1,1,185,3,1,0,84,8,3,11,6,0,0,3,0,1,1,1,2,0,1,57,68
7/04/2018,2018,Round 3,Adelaide Oval,Ryan Lester,Brisbane,Port Adelaide,Away,0,9533,9,4,8,80,0,0,2,0,2,0,1,112,0,2,1,75,6,4,10,1,0,0,4,0,0,2,2,1,1,1,43,55
7/04/2018,2018,Round 3,Adelaide Oval,Nicholas Robertson,Brisbane,Port Adelaide,Away,0,9533,3,8,10,100,1,0,0,0,0,1,2,252,2,2,0,86,7,3,10,5,1,0,2,0,1,1,3,4,0,2,50,56
7/04/2018,2018,Round 3,Adelaide Oval,Joshua Walker,Brisbane,Port Adelaide,Away,1,9533,6,3,7,77.8,2,1,0,0,0,1,5,175,3,2,0,79,5,4,9,3,0,1,0,5,1,1,3,0,2,1,37,22
7/04/2018,2018,Round 3,Adelaide Oval,Charlie Cameron,Brisbane,Port Adelaide,Away,2,9533,4,5,8,88.9,1,3,1,0,0,0,6,278,0,1,1,83,8,1,9,5,3,0,1,0,2,0,0,0,0,0,63,91
7/04/2018,2018,Round 3,Adelaide Oval,Cameron Rayner,Brisbane,Port Adelaide,Away,1,9533,4,5,8,88.9,2,1,1,0,0,0,3,241,4,1,1,72,6,3,9,3,1,0,4,0,3,0,1,0,0,1,52,63
7/04/2018,2018,Round 3,Adelaide Oval,Cedric Cox,Brisbane,Port Adelaide,Away,0,9533,4,4,6,75,0,1,1,0,0,0,3,104,1,4,0,70,4,4,8,2,1,0,1,0,1,0,2,1,0,1,33,37
7/04/2018,2018,Round 3,MCG,Jordan Lewis,Melbourne,North Melbourne,Home,2,9534,7,23,21,77.8,0,1,3,0,1,1,12,335,4,2,0,80,12,15,27,4,1,0,0,0,4,2,2,2,1,1,82,103
7/04/2018,2018,Round 3,MCG,Jesse Hogan,Melbourne,North Melbourne,Home,0,9534,12,15,21,80.8,2,2,1,0,0,0,9,442,1,2,0,95,17,9,26,7,1,2,1,0,5,0,1,0,5,1,104,125
7/04/2018,2018,Round 3,MCG,Nathan Jones,Melbourne,North Melbourne,Home,3,9534,11,16,19,76,0,1,1,0,3,2,6,355,4,0,0,82,14,11,25,4,1,1,7,0,4,5,3,0,1,2,106,107
7/04/2018,2018,Round 3,MCG,Dom Tyson,Melbourne,North Melbourne,Home,0,9534,7,18,18,72,0,1,2,0,2,0,7,335,5,2,0,79,15,10,25,8,0,1,2,0,2,2,4,0,0,1,95,82
7/04/2018,2018,Round 3,MCG,Christian Petracca,Melbourne,North Melbourne,Home,1,9534,8,16,19,76,1,2,3,1,1,2,13,423,5,2,0,87,14,11,25,6,1,1,2,0,6,3,2,0,1,0,98,106
7/04/2018,2018,Round 3,MCG,Bernie Vince,Melbourne,North Melbourne,Home,0,9534,7,14,17,73.9,0,0,1,0,0,3,8,449,5,3,1,86,16,7,23,2,1,0,2,0,4,3,2,2,2,0,84,100
7/04/2018,2018,Round 3,MCG,Dean Kent,Melbourne,North Melbourne,Home,2,9534,9,12,16,80,0,2,3,0,1,0,11,349,3,4,1,76,12,8,20,5,3,2,1,0,3,1,4,1,1,2,86,113
7/04/2018,2018,Round 3,MCG,Christian Salem,Melbourne,North Melbourne,Home,0,9534,12,7,15,75,1,0,1,0,5,3,4,457,3,2,0,79,15,5,20,4,0,1,6,0,6,8,2,1,2,2,88,102
7/04/2018,2018,Round 3,MCG,Jake Lever,Melbourne,North Melbourne,Home,0,9534,6,15,13,65,0,0,3,0,0,0,4,355,6,9,0,97,14,6,20,6,0,0,0,0,1,0,5,4,0,2,66,59
7/04/2018,2018,Round 3,MCG,Clayton Oliver,Melbourne,North Melbourne,Home,0,9534,10,9,14,70,1,0,0,0,4,1,8,235,4,1,1,85,7,13,20,2,2,0,6,0,2,5,4,1,2,1,88,75
7/04/2018,2018,Round 3,MCG,Alex N-Bullen,Melbourne,North Melbourne,Home,1,9534,9,11,15,78.9,0,1,0,0,1,0,10,259,2,2,2,73,11,8,19,5,0,0,4,0,4,1,4,0,1,0,81,91
7/04/2018,2018,Round 3,MCG,Max Gawn,Melbourne,North Melbourne,Home,2,9534,7,11,12,66.7,1,0,2,0,0,0,10,135,1,3,0,87,8,10,18,6,0,0,3,50,3,0,6,0,2,4,114,117
7/04/2018,2018,Round 3,MCG,Michael Hibberd,Melbourne,North Melbourne,Home,0,9534,7,10,14,77.8,1,0,2,1,1,0,3,385,2,10,0,86,10,8,18,6,0,0,1,0,3,1,1,3,0,0,68,92
7/04/2018,2018,Round 3,MCG,James Harmes,Melbourne,North Melbourne,Home,0,9534,9,8,11,64.7,0,0,2,0,1,1,5,232,3,2,2,77,9,8,17,2,0,0,6,2,2,2,3,2,1,0,76,77
7/04/2018,2018,Round 3,MCG,Jake Melksham,Melbourne,North Melbourne,Home,1,9534,6,9,9,56.2,1,1,1,0,0,0,4,307,5,1,0,65,12,4,16,7,0,2,1,0,6,0,3,1,0,0,71,49
7/04/2018,2018,Round 3,MCG,Tomas Bugg,Melbourne,North Melbourne,Home,0,9534,7,10,11,68.8,1,2,2,0,0,2,9,248,6,1,1,76,9,7,16,3,4,1,3,0,3,2,5,0,2,2,83,86
7/04/2018,2018,Round 3,MCG,Joshua Wagner,Melbourne,North Melbourne,Home,1,9534,5,12,11,73.3,0,0,5,0,0,1,8,238,1,2,0,76,10,5,15,3,0,1,7,0,2,1,0,2,2,0,80,85
7/04/2018,2018,Round 3,MCG,Neville Jetta,Melbourne,North Melbourne,Home,0,9534,6,6,11,91.7,0,0,2,0,0,0,2,70,0,7,0,74,3,9,12,1,0,0,2,0,0,0,0,0,2,0,40,51
7/04/2018,2018,Round 3,MCG,Jeff Garlett,Melbourne,North Melbourne,Home,0,9534,5,6,7,63.6,0,2,0,0,0,1,5,130,0,1,3,85,6,5,11,2,3,1,3,0,1,1,1,0,0,0,65,81
7/04/2018,2018,Round 3,MCG,Bayley Fritsch,Melbourne,North Melbourne,Home,1,9534,3,8,10,90.9,0,0,0,0,0,0,6,207,1,2,0,74,7,4,11,4,1,0,0,0,3,0,0,0,0,0,47,56
