11,,Watford FC,Premier League,"80,25 Mill. €",31,"189,50 Mill. €",36,"109,25 Mill. €","136,1 %",2015-08-01
12,,Crystal Palace,Premier League,"114,00 Mill. €",31,"181,33 Mill. €",25,"67,33 Mill. €","59,1 %",2015-08-01
13,,Newcastle United,Premier League,"158,50 Mill. €",31,"174,48 Mill. €",29,"15,98 Mill. €","10,1 %",2015-08-01
14,,Burnley FC,Championship,"38,65 Mill. €",27,"156,75 Mill. €",24,"118,10 Mill. €","305,6 %",2015-08-01
15,,Brighton & Hove Albion,Championship,"23,25 Mill. €",29,"154,10 Mill. €",30,"130,85 Mill. €","562,8 %",2015-08-01
16,,AFC Bournemouth,Premier League,"41,25 Mill. €",27,"134,75 Mill. €",26,"93,50 Mill. €","226,7 %",2015-08-01
17,,Wolverhampton Wanderers,Championship,"18,35 Mill. €",30,"117,30 Mill. €",32,"98,95 Mill. €","539,2 %",2015-08-01
18,,Huddersfield Town,Championship,"12,75 Mill. €",26,"117,10 Mill. €",31,"104,35 Mill. €","818,4 %",2015-08-01
19,,Fulham FC,Championship,"38,40 Mill. €",31,"116,50 Mill. €",20,"78,10 Mill. €","203,4 %",2015-08-01
20,,Cardiff City,Championship,"49,38 Mill. €",36,"56,40 Mill. €",32,"7,03 Mill. €","14,2 %",2015-08-01
 , ,Total value of all clubs, ,"3,68 Bill. €",567,"7,80 Bill. €  ",0,"4,12 Bill. €","111,9 %",2015-08-01
1,,Manchester City,Premier League,"541,50 Mill. €",26,"1,07 Bill. €",32,"527,00 Mill. €","97,3 %",2016-08-01
2,,Chelsea FC,Premier League,"558,80 Mill. €",39,"967,75 Mill. €",37,"408,95 Mill. €","73,2 %",2016-08-01
3,,Liverpool FC,Premier League,"432,45 Mill. €",33,"912,50 Mill. €",32,"480,05 Mill. €","111,0 %",2016-08-01
4,,Manchester United,Premier League,"469,25 Mill. €",33,"851,00 Mill. €",31,"381,75 Mill. €","81,4 %",2016-08-01
5,,Tottenham Hotspur,Premier League,"383,85 Mill. €",28,"834,50 Mill. €",28,"450,65 Mill. €","117,4 %",2016-08-01
6,,Arsenal FC,Premier League,"493,45 Mill. €",33,"582,70 Mill. €",32,"89,25 Mill. €","18,1 %",2016-08-01
7,,Everton FC,Premier League,"242,25 Mill. €",28,"338,50 Mill. €",30,"96,25 Mill. €","39,7 %",2016-08-01
8,,West Ham United,Premier League,"179,03 Mill. €",28,"307,50 Mill. €",30,"128,48 Mill. €","71,8 %",2016-08-01
9,,Leicester City,Premier League,"164,10 Mill. €",29,"303,00 Mill. €",30,"138,90 Mill. €","84,6 %",2016-08-01
10,,Southampton FC,Premier League,"171,00 Mill. €",24,"235,35 Mill. €",28,"64,35 Mill. €","37,6 %",2016-08-01
11,,Watford FC,Premier League,"110,10 Mill. €",30,"189,50 Mill. €",36,"79,40 Mill. €","72,1 %",2016-08-01
12,,Crystal Palace,Premier League,"140,60 Mill. €",28,"181,33 Mill. €",25,"40,73 Mill. €","29,0 %",2016-08-01
13,,Newcastle United,Championship,"164,00 Mill. €",35,"174,48 Mill. €",29,"10,48 Mill. €","6,4 %",2016-08-01
14,,Burnley FC,Premier League,"49,80 Mill. €",25,"156,75 Mill. €",24,"106,95 Mill. €","214,8 %",2016-08-01
15,,Brighton & Hove Albion,Championship,"36,00 Mill. €",25,"154,10 Mill. €",30,"118,10 Mill. €","328,1 %",2016-08-01
16,,AFC Bournemouth,Premier League,"79,00 Mill. €",31,"134,75 Mill. €",26,"55,75 Mill. €","70,6 %",2016-08-01
17,,Wolverhampton Wanderers,Championship,"23,05 Mill. €",26,"117,30 Mill. €",32,"94,25 Mill. €","408,9 %",2016-08-01
18,,Huddersfield Town,Championship,"17,00 Mill. €",25,"117,10 Mill. €",31,"100,10 Mill. €","588,8 %",2016-08-01
19,,Fulham FC,Championship,"37,55 Mill. €",26,"116,50 Mill. €",20,"78,95 Mill. €","210,3 %",2016-08-01
20,,Cardiff City,Championship,"37,20 Mill. €",28,"56,40 Mill. €",32,"19,20 Mill. €","51,6 %",2016-08-01
 , ,Total value of all clubs, ,"4,33 Bill. €",580,"7,80 Bill. €  ",0,"3,47 Bill. €","80,1 %",2016-08-01
1,,Manchester City,Premier League,"642,00 Mill. €",30,"1,07 Bill. €",32,"426,50 Mill. €","66,4 %",2017-08-01
2,,Chelsea FC,Premier League,"605,05 Mill. €",30,"967,75 Mill. €",37,"362,70 Mill. €","59,9 %",2017-08-01
3,,Liverpool FC,Premier League,"457,50 Mill. €",31,"912,50 Mill. €",32,"455,00 Mill. €","99,5 %",2017-08-01
4,,Manchester United,Premier League,"558,85 Mill. €",29,"851,00 Mill. €",31,"292,15 Mill. €","52,3 %",2017-08-01
5,,Tottenham Hotspur,Premier League,"463,00 Mill. €",22,"834,50 Mill. €",28,"371,50 Mill. €","80,2 %",2017-08-01
6,,Arsenal FC,Premier League,"575,00 Mill. €",33,"582,70 Mill. €",32,"7,70 Mill. €","1,3 %",2017-08-01
7,,Everton FC,Premier League,"295,25 Mill. €",31,"338,50 Mill. €",30,"43,25 Mill. €","14,6 %",2017-08-01
8,,West Ham United,Premier League,"238,40 Mill. €",26,"307,50 Mill. €",30,"69,10 Mill. €","29,0 %",2017-08-01
9,,Leicester City,Premier League,"211,00 Mill. €",26,"303,00 Mill. €",30,"92,00 Mill. €","43,6 %",2017-08-01
10,,Southampton FC,Premier League,"239,00 Mill. €",27,"235,35 Mill. €",28,"-3,65 Mill. €","-1,5 %",2017-08-01
11,,Watford FC,Premier League,"127,75 Mill. €",30,"189,50 Mill. €",36,"61,75 Mill. €","48,3 %",2017-08-01
12,,Crystal Palace,Premier League,"171,95 Mill. €",28,"181,33 Mill. €",25,"9,38 Mill. €","5,5 %",2017-08-01
13,,Newcastle United,Premier League,"140,50 Mill. €",32,"174,48 Mill. €",29,"33,98 Mill. €","24,2 %",2017-08-01
14,,Burnley FC,Premier League,"82,75 Mill. €",24,"156,75 Mill. €",24,"74,00 Mill. €","89,4 %",2017-08-01
15,,Brighton & Hove Albion,Premier League,"61,20 Mill. €",28,"154,10 Mill. €",30,"92,90 Mill. €","151,8 %",2017-08-01
16,,AFC Bournemouth,Premier League,"122,45 Mill. €",31,"134,75 Mill. €",26,"12,30 Mill. €","10,0 %",2017-08-01
17,,Wolverhampton Wanderers,Championship,"70,68 Mill. €",32,"117,30 Mill. €",32,"46,63 Mill. €","66,0 %",2017-08-01
18,,Huddersfield Town,Premier League,"51,75 Mill. €",30,"117,10 Mill. €",31,"65,35 Mill. €","126,3 %",2017-08-01
19,,Fulham FC,Championship,"52,15 Mill. €",22,"116,50 Mill. €",20,"64,35 Mill. €","123,4 %",2017-08-01
20,,Cardiff City,Championship,"34,85 Mill. €",30,"56,40 Mill. €",32,"21,55 Mill. €","61,8 %",2017-08-01
 , ,Total value of all clubs, ,"5,20 Bill. €",572,"7,80 Bill. €  ",0,"2,60 Bill. €","50,0 %",2017-08-01
1,,Manchester City,,-,,"1,07 Bill. €",32,"1,07 Bill. €",-,2018-08-01
2,,Chelsea FC,,-,,"967,75 Mill. €",37,"967,75 Mill. €",-,2018-08-01
3,,Liverpool FC,,-,,"912,50 Mill. €",32,"912,50 Mill. €",-,2018-08-01
4,,Manchester United,,-,,"851,00 Mill. €",31,"851,00 Mill. €",-,2018-08-01
5,,Tottenham Hotspur,,-,,"834,50 Mill. €",28,"834,50 Mill. €",-,2018-08-01
6,,Arsenal FC,,-,,"582,70 Mill. €",32,"582,70 Mill. €",-,2018-08-01
7,,Everton FC,,-,,"338,50 Mill. €",30,"338,50 Mill. €",-,2018-08-01
8,,West Ham United,,-,,"307,50 Mill. €",30,"307,50 Mill. €",-,2018-08-01
9,,Leicester City,,-,,"303,00 Mill. €",30,"303,00 Mill. €",-,2018-08-01
10,,Southampton FC,,-,,"235,35 Mill. €",28,"235,35 Mill. €",-,2018-08-01
11,,Watford FC,,-,,"189,50 Mill. €",36,"189,50 Mill. €",-,2018-08-01
12,,Crystal Palace,,-,,"181,33 Mill. €",25,"181,33 Mill. €",-,2018-08-01
13,,Newcastle United,,-,,"174,48 Mill. €",29,"174,48 Mill. €",-,2018-08-01
14,,Burnley FC,,-,,"156,75 Mill. €",24,"156,75 Mill. €",-,2018-08-01
15,,Brighton & Hove Albion,,-,,"154,10 Mill. €",30,"154,10 Mill. €",-,2018-08-01
16,,AFC Bournemouth,,-,,"134,75 Mill. €",26,"134,75 Mill. €",-,2018-08-01
17,,Wolverhampton Wanderers,,-,,"117,30 Mill. €",32,"117,30 Mill. €",-,2018-08-01
18,,Huddersfield Town,,-,,"117,10 Mill. €",31,"117,10 Mill. €",-,2018-08-01
19,,Fulham FC,,-,,"116,50 Mill. €",20,"116,50 Mill. €",-,2018-08-01
20,,Cardiff City,,-,,"56,40 Mill. €",32,"56,40 Mill. €",-,2018-08-01
 , ,Total value of all clubs, ,-,0.0,"7,80 Bill. € -",0,"7,80 Bill. €",-,2018-08-01
1,,Manchester City,,-,,"1,07 Bill. €",32,"1,07 Bill. €",-,2010-09-01
2,,Chelsea FC,,-,,"967,75 Mill. €",37,"967,75 Mill. €",-,2010-09-01
3,,Liverpool FC,,-,,"912,50 Mill. €",32,"912,50 Mill. €",-,2010-09-01
4,,Manchester United,,-,,"851,00 Mill. €",31,"851,00 Mill. €",-,2010-09-01
5,,Tottenham Hotspur,,-,,"834,50 Mill. €",28,"834,50 Mill. €",-,2010-09-01
6,,Arsenal FC,,-,,"582,70 Mill. €",32,"582,70 Mill. €",-,2010-09-01
7,,Everton FC,,-,,"338,50 Mill. €",30,"338,50 Mill. €",-,2010-09-01
8,,West Ham United,,-,,"307,50 Mill. €",30,"307,50 Mill. €",-,2010-09-01
9,,Leicester City,,-,,"303,00 Mill. €",30,"303,00 Mill. €",-,2010-09-01
10,,Southampton FC,,-,,"235,35 Mill. €",28,"235,35 Mill. €",-,2010-09-01
11,,Watford FC,,-,,"189,50 Mill. €",36,"189,50 Mill. €",-,2010-09-01
12,,Crystal Palace,,-,,"181,33 Mill. €",25,"181,33 Mill. €",-,2010-09-01
13,,Newcastle United,,-,,"174,48 Mill. €",29,"174,48 Mill. €",-,2010-09-01
14,,Burnley FC,,-,,"156,75 Mill. €",24,"156,75 Mill. €",-,2010-09-01
15,,Brighton & Hove Albion,,-,,"154,10 Mill. €",30,"154,10 Mill. €",-,2010-09-01
16,,AFC Bournemouth,,-,,"134,75 Mill. €",26,"134,75 Mill. €",-,2010-09-01
17,,Wolverhampton Wanderers,,-,,"117,30 Mill. €",32,"117,30 Mill. €",-,2010-09-01
18,,Huddersfield Town,,-,,"117,10 Mill. €",31,"117,10 Mill. €",-,2010-09-01
19,,Fulham FC,,-,,"116,50 Mill. €",20,"116,50 Mill. €",-,2010-09-01
20,,Cardiff City,,-,,"56,40 Mill. €",32,"56,40 Mill. €",-,2010-09-01
 , ,Total value of all clubs, ,-,0.0,"7,80 Bill. € -",0,"7,80 Bill. €",-,2010-09-01
1,,Manchester City,Premier League,"443,00 Mill. €",27,"1,07 Bill. €",32,"625,50 Mill. €","141,2 %",2011-09-01
2,,Chelsea FC,Premier League,"405,00 Mill. €",25,"967,75 Mill. €",37,"562,75 Mill. €","139,0 %",2011-09-01
3,,Liverpool FC,Premier League,"258,75 Mill. €",26,"912,50 Mill. €",32,"653,75 Mill. €","252,7 %",2011-09-01
4,,Manchester United,Premier League,"405,30 Mill. €",28,"851,00 Mill. €",31,"445,70 Mill. €","110,0 %",2011-09-01
5,,Tottenham Hotspur,Premier League,"301,30 Mill. €",31,"834,50 Mill. €",28,"533,20 Mill. €","177,0 %",2011-09-01
6,,Arsenal FC,Premier League,"276,80 Mill. €",30,"582,70 Mill. €",32,"305,90 Mill. €","110,5 %",2011-09-01
7,,Everton FC,Premier League,"171,30 Mill. €",24,"338,50 Mill. €",30,"167,20 Mill. €","97,6 %",2011-09-01
8,,West Ham United,Championship,"76,15 Mill. €",28,"307,50 Mill. €",30,"231,35 Mill. €","303,8 %",2011-09-01
9,,Leicester City,Championship,"35,18 Mill. €",29,"303,00 Mill. €",30,"267,83 Mill. €","761,4 %",2011-09-01
10,,Southampton FC,Championship,"19,68 Mill. €",30,"235,35 Mill. €",28,"215,68 Mill. €","1,096,2 %",2011-09-01
11,,Watford FC,Championship,"14,33 Mill. €",31,"189,50 Mill. €",36,"175,18 Mill. €","1,222,9 %",2011-09-01
12,,Crystal Palace,Championship,"21,85 Mill. €",36,"181,33 Mill. €",25,"159,48 Mill. €","729,9 %",2011-09-01
13,,Newcastle United,Premier League,"104,80 Mill. €",28,"174,48 Mill. €",29,"69,68 Mill. €","66,5 %",2011-09-01
14,,Burnley FC,Championship,"25,38 Mill. €",23,"156,75 Mill. €",24,"131,38 Mill. €","517,7 %",2011-09-01
15,,Brighton & Hove Albion,Championship,"7,18 Mill. €",28,"154,10 Mill. €",30,"146,93 Mill. €","2,047,7 %",2011-09-01
16,,AFC Bournemouth,League One,"3,43 Mill. €",28,"134,75 Mill. €",26,"131,33 Mill. €","3,834,3 %",2011-09-01
17,,Wolverhampton Wanderers,Premier League,"75,00 Mill. €",24,"117,30 Mill. €",32,"42,30 Mill. €","56,4 %",2011-09-01
18,,Huddersfield Town,League One,"9,78 Mill. €",29,"117,10 Mill. €",31,"107,33 Mill. €","1,098,0 %",2011-09-01
19,,Fulham FC,Premier League,"106,75 Mill. €",25,"116,50 Mill. €",20,"9,75 Mill. €","9,1 %",2011-09-01
20,,Cardiff City,Championship,"28,98 Mill. €",30,"56,40 Mill. €",32,"27,43 Mill. €","94,7 %",2011-09-01
 , ,Total value of all clubs, ,"2,79 Bill. €",560,"7,80 Bill. €  ",0,"5,01 Bill. €","179,6 %",2011-09-01
1,,Manchester City,Premier League,"489,25 Mill. €",25,"1,07 Bill. €",32,"579,25 Mill. €","118,4 %",2012-09-01
2,,Chelsea FC,Premier League,"392,00 Mill. €",26,"967,75 Mill. €",37,"575,75 Mill. €","146,9 %",2012-09-01
3,,Liverpool FC,Premier League,"220,60 Mill. €",24,"912,50 Mill. €",32,"691,90 Mill. €","313,6 %",2012-09-01
4,,Manchester United,Premier League,"437,65 Mill. €",28,"851,00 Mill. €",31,"413,35 Mill. €","94,4 %",2012-09-01
5,,Tottenham Hotspur,Premier League,"273,00 Mill. €",25,"834,50 Mill. €",28,"561,50 Mill. €","205,7 %",2012-09-01
6,,Arsenal FC,Premier League,"282,75 Mill. €",27,"582,70 Mill. €",32,"299,95 Mill. €","106,1 %",2012-09-01
7,,Everton FC,Premier League,"125,45 Mill. €",22,"338,50 Mill. €",30,"213,05 Mill. €","169,8 %",2012-09-01
8,,West Ham United,Premier League,"88,45 Mill. €",23,"307,50 Mill. €",30,"219,05 Mill. €","247,7 %",2012-09-01
9,,Leicester City,Championship,"30,05 Mill. €",25,"303,00 Mill. €",30,"272,95 Mill. €","908,3 %",2012-09-01
10,,Southampton FC,Premier League,"57,90 Mill. €",24,"235,35 Mill. €",28,"177,45 Mill. €","306,5 %",2012-09-01
11,,Watford FC,Championship,"23,43 Mill. €",38,"189,50 Mill. €",36,"166,08 Mill. €","709,0 %",2012-09-01
12,,Crystal Palace,Championship,"20,05 Mill. €",26,"181,33 Mill. €",25,"161,28 Mill. €","804,4 %",2012-09-01
13,,Newcastle United,Premier League,"154,95 Mill. €",29,"174,48 Mill. €",29,"19,53 Mill. €","12,6 %",2012-09-01
14,,Burnley FC,Championship,"19,30 Mill. €",27,"156,75 Mill. €",24,"137,45 Mill. €","712,2 %",2012-09-01
15,,Brighton & Hove Albion,Championship,"25,30 Mill. €",30,"154,10 Mill. €",30,"128,80 Mill. €","509,1 %",2012-09-01
16,,AFC Bournemouth,League One,"6,90 Mill. €",32,"134,75 Mill. €",26,"127,85 Mill. €","1,852,9 %",2012-09-01
17,,Wolverhampton Wanderers,Championship,"65,55 Mill. €",29,"117,30 Mill. €",32,"51,75 Mill. €","78,9 %",2012-09-01
18,,Huddersfield Town,Championship,"13,33 Mill. €",26,"117,10 Mill. €",31,"103,78 Mill. €","778,8 %",2012-09-01
19,,Fulham FC,Premier League,"87,25 Mill. €",27,"116,50 Mill. €",20,"29,25 Mill. €","33,5 %",2012-09-01
20,,Cardiff City,Championship,"30,70 Mill. €",29,"56,40 Mill. €",32,"25,70 Mill. €","83,7 %",2012-09-01
 , ,Total value of all clubs, ,"2,84 Bill. €",542,"7,80 Bill. €  ",0,"4,96 Bill. €","174,3 %",2012-09-01
1,,Manchester City,Premier League,"472,75 Mill. €",24,"1,07 Bill. €",32,"595,75 Mill. €","126,0 %",2013-09-01
2,,Chelsea FC,Premier League,"514,75 Mill. €",29,"967,75 Mill. €",37,"453,00 Mill. €","88,0 %",2013-09-01
3,,Liverpool FC,Premier League,"254,00 Mill. €",22,"912,50 Mill. €",32,"658,50 Mill. €","259,3 %",2013-09-01
4,,Manchester United,Premier League,"389,25 Mill. €",29,"851,00 Mill. €",31,"461,75 Mill. €","118,6 %",2013-09-01
5,,Tottenham Hotspur,Premier League,"370,50 Mill. €",27,"834,50 Mill. €",28,"464,00 Mill. €","125,2 %",2013-09-01
6,,Arsenal FC,Premier League,"295,50 Mill. €",25,"582,70 Mill. €",32,"287,20 Mill. €","97,2 %",2013-09-01
7,,Everton FC,Premier League,"157,25 Mill. €",25,"338,50 Mill. €",30,"181,25 Mill. €","115,3 %",2013-09-01
8,,West Ham United,Premier League,"95,75 Mill. €",25,"307,50 Mill. €",30,"211,75 Mill. €","221,1 %",2013-09-01
9,,Leicester City,Championship,"29,40 Mill. €",26,"303,00 Mill. €",30,"273,60 Mill. €","930,6 %",2013-09-01
10,,Southampton FC,Premier League,"108,50 Mill. €",25,"235,35 Mill. €",28,"126,85 Mill. €","116,9 %",2013-09-01
11,,Watford FC,Championship,"27,20 Mill. €",24,"189,50 Mill. €",36,"162,30 Mill. €","596,7 %",2013-09-01
12,,Crystal Palace,Premier League,"46,00 Mill. €",27,"181,33 Mill. €",25,"135,33 Mill. €","294,2 %",2013-09-01
13,,Newcastle United,Premier League,"169,00 Mill. €",27,"174,48 Mill. €",29,"5,48 Mill. €","3,2 %",2013-09-01
14,,Burnley FC,Championship,"15,73 Mill. €",21,"156,75 Mill. €",24,"141,03 Mill. €","896,8 %",2013-09-01
15,,Brighton & Hove Albion,Championship,"25,03 Mill. €",26,"154,10 Mill. €",30,"129,08 Mill. €","515,8 %",2013-09-01
16,,AFC Bournemouth,Championship,"10,45 Mill. €",30,"134,75 Mill. €",26,"124,30 Mill. €","1,189,5 %",2013-09-01
17,,Wolverhampton Wanderers,League One,"23,80 Mill. €",26,"117,30 Mill. €",32,"93,50 Mill. €","392,9 %",2013-09-01
18,,Huddersfield Town,Championship,"14,25 Mill. €",24,"117,10 Mill. €",31,"102,85 Mill. €","721,8 %",2013-09-01
19,,Fulham FC,Premier League,"94,75 Mill. €",26,"116,50 Mill. €",20,"21,75 Mill. €","23,0 %",2013-09-01
20,,Cardiff City,Premier League,"65,68 Mill. €",30,"56,40 Mill. €",32,"-9,28 Mill. €","-14,1 %",2013-09-01
 , ,Total value of all clubs, ,"3,18 Bill. €",518,"7,80 Bill. €  ",0,"4,62 Bill. €","145,3 %",2013-09-01
1,,Manchester City,,-,,"1,07 Bill. €",32,"1,07 Bill. €",-,2014-09-01
2,,Chelsea FC,,-,,"967,75 Mill. €",37,"967,75 Mill. €",-,2014-09-01
3,,Liverpool FC,,-,,"912,50 Mill. €",32,"912,50 Mill. €",-,2014-09-01
4,,Manchester United,,-,,"851,00 Mill. €",31,"851,00 Mill. €",-,2014-09-01
5,,Tottenham Hotspur,,-,,"834,50 Mill. €",28,"834,50 Mill. €",-,2014-09-01
6,,Arsenal FC,,-,,"582,70 Mill. €",32,"582,70 Mill. €",-,2014-09-01
7,,Everton FC,,-,,"338,50 Mill. €",30,"338,50 Mill. €",-,2014-09-01
8,,West Ham United,,-,,"307,50 Mill. €",30,"307,50 Mill. €",-,2014-09-01
9,,Leicester City,,-,,"303,00 Mill. €",30,"303,00 Mill. €",-,2014-09-01
10,,Southampton FC,,-,,"235,35 Mill. €",28,"235,35 Mill. €",-,2014-09-01
11,,Watford FC,,-,,"189,50 Mill. €",36,"189,50 Mill. €",-,2014-09-01
12,,Crystal Palace,,-,,"181,33 Mill. €",25,"181,33 Mill. €",-,2014-09-01
13,,Newcastle United,,-,,"174,48 Mill. €",29,"174,48 Mill. €",-,2014-09-01
14,,Burnley FC,,-,,"156,75 Mill. €",24,"156,75 Mill. €",-,2014-09-01
15,,Brighton & Hove Albion,,-,,"154,10 Mill. €",30,"154,10 Mill. €",-,2014-09-01
16,,AFC Bournemouth,,-,,"134,75 Mill. €",26,"134,75 Mill. €",-,2014-09-01
17,,Wolverhampton Wanderers,,-,,"117,30 Mill. €",32,"117,30 Mill. €",-,2014-09-01
18,,Huddersfield Town,,-,,"117,10 Mill. €",31,"117,10 Mill. €",-,2014-09-01
19,,Fulham FC,,-,,"116,50 Mill. €",20,"116,50 Mill. €",-,2014-09-01
20,,Cardiff City,,-,,"56,40 Mill. €",32,"56,40 Mill. €",-,2014-09-01
 , ,Total value of all clubs, ,-,0.0,"7,80 Bill. € -",0,"7,80 Bill. €",-,2014-09-01
1,,Manchester City,Premier League,"480,85 Mill. €",25,"1,07 Bill. €",32,"587,65 Mill. €","122,2 %",2015-09-01
2,,Chelsea FC,Premier League,"532,75 Mill. €",24,"967,75 Mill. €",37,"435,00 Mill. €","81,7 %",2015-09-01
3,,Liverpool FC,Premier League,"334,25 Mill. €",27,"912,50 Mill. €",32,"578,25 Mill. €","173,0 %",2015-09-01
4,,Manchester United,Premier League,"369,25 Mill. €",24,"851,00 Mill. €",31,"481,75 Mill. €","130,5 %",2015-09-01
5,,Tottenham Hotspur,Premier League,"298,00 Mill. €",27,"834,50 Mill. €",28,"536,50 Mill. €","180,0 %",2015-09-01
6,,Arsenal FC,Premier League,"402,00 Mill. €",24,"582,70 Mill. €",32,"180,70 Mill. €","45,0 %",2015-09-01
7,,Everton FC,Premier League,"179,80 Mill. €",26,"338,50 Mill. €",30,"158,70 Mill. €","88,3 %",2015-09-01
8,,West Ham United,Premier League,"139,50 Mill. €",24,"307,50 Mill. €",30,"168,00 Mill. €","120,4 %",2015-09-01
9,,Leicester City,Premier League,"87,80 Mill. €",23,"303,00 Mill. €",30,"215,20 Mill. €","245,1 %",2015-09-01
10,,Southampton FC,Premier League,"180,75 Mill. €",26,"235,35 Mill. €",28,"54,60 Mill. €","30,2 %",2015-09-01
11,,Watford FC,Premier League,"77,75 Mill. €",29,"189,50 Mill. €",36,"111,75 Mill. €","143,7 %",2015-09-01
12,,Crystal Palace,Premier League,"120,25 Mill. €",31,"181,33 Mill. €",25,"61,08 Mill. €","50,8 %",2015-09-01
13,,Newcastle United,Premier League,"158,50 Mill. €",29,"174,48 Mill. €",29,"15,98 Mill. €","10,1 %",2015-09-01
14,,Burnley FC,Championship,"38,40 Mill. €",29,"156,75 Mill. €",24,"118,35 Mill. €","308,2 %",2015-09-01
15,,Brighton & Hove Albion,Championship,"26,50 Mill. €",27,"154,10 Mill. €",30,"127,60 Mill. €","481,5 %",2015-09-01
16,,AFC Bournemouth,Premier League,"49,00 Mill. €",27,"134,75 Mill. €",26,"85,75 Mill. €","175,0 %",2015-09-01
17,,Wolverhampton Wanderers,Championship,"21,70 Mill. €",28,"117,30 Mill. €",32,"95,60 Mill. €","440,6 %",2015-09-01
18,,Huddersfield Town,Championship,"14,70 Mill. €",24,"117,10 Mill. €",31,"102,40 Mill. €","696,6 %",2015-09-01
19,,Fulham FC,Championship,"28,60 Mill. €",31,"116,50 Mill. €",20,"87,90 Mill. €","307,3 %",2015-09-01
20,,Cardiff City,Championship,"44,50 Mill. €",28,"56,40 Mill. €",32,"11,90 Mill. €","26,7 %",2015-09-01
 , ,Total value of all clubs, ,"3,58 Bill. €",533,"7,80 Bill. €  ",0,"4,21 Bill. €","117,6 %",2015-09-01
1,,Manchester City,Premier League,"606,75 Mill. €",23,"1,07 Bill. €",32,"461,75 Mill. €","76,1 %",2017-09-01
2,,Chelsea FC,Premier League,"605,90 Mill. €",25,"967,75 Mill. €",37,"361,85 Mill. €","59,7 %",2017-09-01
3,,Liverpool FC,Premier League,"466,50 Mill. €",30,"912,50 Mill. €",32,"446,00 Mill. €","95,6 %",2017-09-01
